air_humidity_100;atm_pressure_main;num_of_resets;piezo_charge;piezo_temperature;chuva
0.2906976744186046;0.3949044585987309;0.0;0.5798942016754831;0.5277777777777777;0
0.3023255813953488;0.4394904458598745;0.0;0.5757775353518721;0.5555555555555556;0
0.3023255813953488;0.4394904458598745;0.0;0.5737603688533026;0.5555555555555556;0
0.2906976744186046;0.4203821656050976;0.0;0.5717637856863511;0.5555555555555556;0
0.3023255813953488;0.3885350318471339;0.0;0.5697877858510179;0.5277777777777777;0
0.3023255813953488;0.4012738853503208;0.0;0.5658563695119692;0.5277777777777777;0
0.313953488372093;0.4140127388535077;0.0;0.563921536339872;0.5277777777777777;0
0.3255813953488372;0.4394904458598745;0.0;0.5619455365045387;0.5277777777777777;0
0.3255813953488372;0.4777070063694282;0.0;0.5599901200008233;0.5277777777777777;0
0.3604651162790698;0.5605095541401326;0.0;0.5561204536566289;0.5277777777777777;0
0.3604651162790698;0.5541401273885356;0.0;0.5522096206491982;0.5277777777777777;0
0.3604651162790698;0.5222929936305789;0.0;0.550233620813865;0.5277777777777777;0
0.3604651162790698;0.7006369426751604;0.0;0.5481547043204413;0.5277777777777777;0
0.1976744186046511;0.7834394904458648;0.0;0.5238869563427537;0.6666666666666667;0
0.1046511627906977;0.1847133757961785;0.0;0.5162917069756912;0.7777777777777777;0
0.2209302325581395;0.248407643312106;0.0;0.5114752073770661;0.5555555555555556;0
0.2441860465116279;0.2802547770700627;0.0;0.509602124199823;0.4722222222222221;0
0.3023255813953488;0.2802547770700627;0.0;0.5078113743490522;0.4444444444444445;0
0.3023255813953488;0.3248407643312134;0.0;0.5061235411563716;0.4166666666666667;0
0.5116279069767442;0.3184713375796235;0.0;0.5031595414033716;0.3055555555555555;0
0.569767441860465;0.2929936305732497;0.0;0.5018216248481979;0.2777777777777777;0
0.6162790697674418;0.3057324840764366;0.0;0.5005248749562605;0.25;0
0.558139534883721;0.2993630573248467;0.0;0.4992281250643229;0.25;0
0.6627906976744187;0.3057324840764366;0.0;0.4979519585040035;0.25;0
0.6511627906976745;0.3630573248407671;0.0;0.4955025420414548;0.2222222222222222;0
0.569767441860465;0.4076433121019107;0.0;0.4942881254759895;0.1944444444444444;0
0.3023255813953488;0.4585987261146513;0.0;0.4927855422678714;0.3611111111111111;0
0.1744186046511628;0.4777070063694282;0.0;0.4906860424428298;0.5833333333333333;0
0.1162790697674418;0.4585987261146513;0.0;0.4854167095486075;0.8055555555555556;0
0.0697674418604651;0.4140127388535077;0.0;0.4824938764588436;0.8611111111111109;0
0.0465116279069767;0.369426751592357;0.0;0.4792828767264269;0.9444444444444444;0
0.0348837209302325;0.3121019108280265;0.0;0.475989543667538;0.972222222222222;0
0.0348837209302325;0.2738853503184728;0.0;0.4726962106086491;0.9444444444444444;0
0.0581395348837209;0.2356687898089191;0.0;0.4695057942078505;0.9166666666666664;0
0.0581395348837209;0.2356687898089191;0.0;0.4666652944445588;0.8333333333333333;0
0.1162790697674418;0.2611464968152859;0.0;0.4640512113290657;0.75;0
0.1860465116279069;0.2866242038216597;0.0;0.4619311281724059;0.5833333333333333;0
0.2093023255813953;0.3375796178344004;0.0;0.460078628326781;0.4722222222222221;0
0.2325581395348837;0.369426751592357;0.0;0.4583290451392462;0.4444444444444445;0
0.3604651162790698;0.3949044585987309;0.0;0.4566823786098018;0.3888888888888889;0
0.4651162790697674;0.4076433121019107;0.0;0.4551797954016837;0.3333333333333333;0
0.3837209302325581;0.4012738853503208;0.0;0.4537389621884198;0.3055555555555555;0
0.569767441860465;0.3949044585987309;0.0;0.4523187123067739;0.3055555555555555;0
0.5348837209302326;0.3949044585987309;0.0;0.4510013790832184;0.2777777777777777;0
0.627906976744186;0.375796178343954;0.0;0.4496840458596629;0.2777777777777777;0
0.6511627906976745;0.3885350318471339;0.0;0.4484078792993434;0.25;0
0.5232558139534884;0.4140127388535077;0.0;0.4471111294074059;0.25;0
0.627906976744186;0.4713375796178383;0.0;0.4458349628470864;0.25;0
0.5930232558139534;0.496815286624205;0.0;0.4445999629500031;0.2222222222222222;0
0.3953488372093023;0.5477707006369457;0.0;0.4431385464051211;0.3333333333333333;0
0.1860465116279069;0.5605095541401326;0.0;0.4411213799065517;0.5555555555555556;0
0.1395348837209302;0.5541401273885356;0.0;0.4386513801123849;0.6944444444444444;0
0.1046511627906977;0.5222929936305789;0.0;0.435728547022621;0.8611111111111109;0
0.0930232558139534;0.4840764331210181;0.0;0.4325998806166766;0.9166666666666664;0
0.0465116279069767;0.4267515923566876;0.0;0.4293271308894057;0.9444444444444444;0
0.0116279069767442;0.3503184713375802;0.0;0.4261778811518432;0.9166666666666664;0
0.0;0.3057324840764366;0.0;0.4229668814194265;0.9444444444444444;0
0.0232558139534883;0.254777070063696;0.0;0.4199411316715724;0.8611111111111109;0
0.0465116279069767;0.248407643312106;0.0;0.4170800485766626;0.8333333333333333;0
0.1162790697674418;0.2738853503184728;0.0;0.4145071321244056;0.75;0
0.2093023255813953;0.3375796178344004;0.0;0.412407632299364;0.5555555555555556;0
0.2093023255813953;0.375796178343954;0.0;0.410575715785357;0.4722222222222221;0
0.5232558139534884;0.4840764331210181;0.0;0.408723215939732;0.4722222222222221;0
0.5348837209302326;0.5350318471337587;0.0;0.4069736327521973;0.4166666666666667;0
0.5930232558139534;0.6114649681528661;0.0;0.4053681328859889;0.3611111111111111;0
0.6162790697674418;0.6050955414012762;0.0;0.4039684663359611;0.2777777777777777;0
0.6627906976744187;0.5923566878980893;0.0;0.4026305497807875;0.25;0
0.6860465116279069;0.5859872611464993;0.0;0.4013749665520861;0.2222222222222222;0
0.7093023255813953;0.5668789808917225;0.0;0.4001811333182388;0.1944444444444444;0
0.7209302325581395;0.5732484076433124;0.0;0.3990078834160097;0.1944444444444444;0
0.7441860465116279;0.5859872611464993;0.0;0.3978758001770167;0.1666666666666666;0
0.7441860465116279;0.630573248407643;0.0;0.3967643002696416;0.1666666666666666;0
0.6860465116279069;0.6560509554140168;0.0;0.3956528003622666;0.1666666666666666;0
0.5930232558139534;0.7006369426751604;0.0;0.3943560504703291;0.25;0
0.4767441860465116;0.7070063694267574;0.0;0.3928328839305929;0.3611111111111111;0
0.4186046511627907;0.6815286624203836;0.0;0.390980384084968;0.4722222222222221;0
0.3488372093023256;0.6751592356687937;0.0;0.3888191342650721;0.6111111111111112;0
0.2906976744186046;0.630573248407643;0.0;0.3863903011341416;0.6944444444444444;0
0.2674418604651162;0.5668789808917225;0.0;0.3837350513554123;0.7777777777777777;0
0.2441860465116279;0.5159235668789819;0.0;0.3809357182553568;0.8055555555555556;0
0.2325581395348837;0.4585987261146513;0.0;0.3781363851553013;0.8055555555555556;0
0.2325581395348837;0.4267515923566876;0.0;0.3753782187184818;0.8055555555555556;0
0.2558139534883721;0.4203821656050976;0.0;0.3727847189346068;0.75;0
0.3488372093023256;0.4331210191082846;0.0;0.3704793857933845;0.6388888888888888;0
0.4651162790697674;0.4458598726114644;0.0;0.3686063026161414;0.4999999999999999;0
0.5465116279069768;0.4840764331210181;0.0;0.3669184694234609;0.4166666666666667;0
0.5813953488372092;0.5031847133758021;0.0;0.3653747195521067;0.3611111111111111;0
0.6162790697674418;0.5350318471337587;0.0;0.3639133030072247;0.3333333333333333;0
0.6511627906976745;0.5414012738853557;0.0;0.362513636457197;0.3055555555555555;0
0.6860465116279069;0.5222929936305789;0.0;0.3611963032336414;0.25;0
0.7093023255813953;0.509554140127392;0.0;0.3599201366733219;0.2222222222222222;0
0.7209302325581395;0.509554140127392;0.0;0.3587057201078567;0.2222222222222222;0
0.7441860465116279;0.496815286624205;0.0;0.3575324702056274;0.1944444444444444;0
0.7441860465116279;0.496815286624205;0.0;0.3563592203033983;0.1944444444444444;0
0.7790697674418605;0.5031847133758021;0.0;0.3552271370644053;0.1666666666666666;0
0.7558139534883721;0.5477707006369457;0.0;0.3541156371570302;0.1666666666666666;0
0.7325581395348837;0.5859872611464993;0.0;0.3530041372496552;0.1666666666666666;0
0.5465116279069768;0.630573248407643;0.0;0.3516868040260997;0.25;0
0.4767441860465116;0.6496815286624198;0.0;0.3500401374966552;0.3888888888888889;0
0.3837209302325581;0.63694267515924;0.0;0.3480023876664677;0.5555555555555556;0
0.2906976744186046;0.6114649681528661;0.0;0.345532387872301;0.7222222222222221;0
0.2441860465116279;0.5668789808917225;0.0;0.3427330547722454;0.8055555555555556;0
0.1976744186046511;0.5159235668789819;0.0;0.3398308050140996;0.8333333333333333;0
0.1860465116279069;0.4522292993630614;0.0;0.3368462219294815;0.8611111111111109;0
0.1511627906976744;0.3949044585987309;0.0;0.3338822221764815;0.8611111111111109;0
0.1744186046511628;0.369426751592357;0.0;0.3310417224131898;0.8055555555555556;0
0.1976744186046511;0.3566878980891772;0.0;0.3284276392976967;0.75;0
0.3023255813953488;0.369426751592357;0.0;0.3260811394932384;0.6666666666666667;0
0.3953488372093023;0.4012738853503208;0.0;0.3241874729843773;0.4999999999999999;0
0.4767441860465116;0.4267515923566876;0.0;0.3225613897865508;0.3888888888888889;0
0.558139534883721;0.4458598726114644;0.0;0.3209970565835786;0.3611111111111111;0
0.6046511627906976;0.4522292993630614;0.0;0.3195150567070786;0.3333333333333333;0
0.6511627906976745;0.4585987261146513;0.0;0.3180948068254327;0.3055555555555555;0
0.6395348837209303;0.4267515923566876;0.0;0.316715723607023;0.2777777777777777;0
0.6395348837209303;0.4076433121019107;0.0;0.3153778070518494;0.2777777777777777;0
0.6860465116279069;0.3949044585987309;0.0;0.3140398904966757;0.2777777777777777;0
0.7558139534883721;0.3630573248407671;0.0;0.3127843072679744;0.2222222222222222;0
0.8139534883720929;0.375796178343954;0.0;0.3115493073708911;0.2222222222222222;0
0.8372093023255813;0.4076433121019107;0.0;0.3103966408002799;0.1666666666666666;0
0.8139534883720929;0.4585987261146513;0.0;0.3092645575612868;0.1666666666666666;0
0.7790697674418605;0.4777070063694282;0.0;0.3080707243274396;0.1944444444444444;0
0.558139534883721;0.5159235668789819;0.0;0.3066093077825577;0.3055555555555555;0
0.3488372093023256;0.5477707006369457;0.0;0.3046333079472244;0.5555555555555556;0
0.2674418604651162;0.5605095541401326;0.0;0.3021838914846756;0.7222222222222221;0
0.1976744186046511;0.5414012738853557;0.0;0.2992816417265299;0.8333333333333333;0
0.1627906976744186;0.4904458598726151;0.0;0.2961323919889673;0.9166666666666664;0
0.0930232558139534;0.4267515923566876;0.0;0.2927567256036061;0.972222222222222;0
0.0813953488372093;0.369426751592357;0.0;0.289360475886627;1.0;0
0.0697674418604651;0.3057324840764366;0.0;0.2859642261696478;0.972222222222222;0
0.0813953488372093;0.2738853503184728;0.0;0.2828355597637034;0.8888888888888888;0
0.0697674418604651;0.2675159235668829;0.0;0.2798509766790852;0.8611111111111109;0
0.1744186046511628;0.2738853503184728;0.0;0.27715456023712;0.7777777777777777;0
0.2209302325581395;0.2993630573248467;0.0;0.2750138937488421;0.5833333333333333;0
0.3488372093023256;0.3439490445859903;0.0;0.2731408105715991;0.4722222222222221;0
0.4302325581395349;0.375796178343954;0.0;0.2714529773789185;0.4166666666666667;0
0.5232558139534884;0.3949044585987309;0.0;0.2698680608443283;0.3888888888888889;0
0.4883720930232558;0.4076433121019107;0.0;0.2683243109729741;0.3611111111111111;0
0.5116279069767442;0.4012738853503208;0.0;0.2668423110964741;0.3333333333333333;0
0.4302325581395349;0.3885350318471339;0.0;0.2653808945515921;0.3333333333333333;0
0.5232558139534884;0.375796178343954;0.0;0.2638988946750921;0.3333333333333333;0
0.5465116279069768;0.3566878980891772;0.0;0.262375728135356;0.3333333333333333;0
0.5348837209302326;0.3630573248407671;0.0;0.260914311590474;0.3333333333333333;0
0.5116279069767442;0.375796178343954;0.0;0.259452895045592;0.3333333333333333;0
0.6162790697674418;0.4394904458598745;0.0;0.2580120618323282;0.3055555555555555;0
0.7790697674418605;0.5222929936305789;0.0;0.2563036453080295;0.2777777777777777;1
0.5930232558139534;0.509554140127392;0.0;0.2549039787580018;0.3055555555555555;0
0.5;0.5286624203821688;0.0;0.2532778955601754;0.3888888888888889;0
0.2674418604651162;0.5605095541401326;0.0;0.2513636457196962;0.4999999999999999;0
0.1860465116279069;0.5668789808917225;0.0;0.2487495626042031;0.75;0
0.1046511627906977;0.5414012738853557;0.0;0.245764979519585;0.8888888888888888;0
0.0930232558139534;0.4713375796178383;0.0;0.2424510631290781;0.972222222222222;0
0.0813953488372093;0.4076433121019107;0.0;0.239095980075335;0.972222222222222;0
0.1046511627906977;0.3503184713375802;0.0;0.2358438136796821;0.9444444444444444;0
0.1162790697674418;0.3057324840764366;0.0;0.2327974806002099;0.8888888888888888;0
0.127906976744186;0.2993630573248467;0.0;0.2299363975053002;0.8333333333333333;0
0.1976744186046511;0.3248407643312134;0.0;0.2274046477162793;0.7222222222222221;0
0.3255813953488372;0.3566878980891772;0.0;0.2253051478912377;0.5555555555555556;0
0.313953488372093;0.4012738853503208;0.0;0.2235143980404668;0.4722222222222221;0
0.3837209302325581;0.4522292993630614;0.0;0.2217030648580779;0.4722222222222221;0
0.5;0.5987261146496863;0.0;0.2200358149970154;0.4166666666666667;0
0.7906976744186047;0.7452229299363111;0.0;0.2181009818249181;0.3611111111111111;0
0.8255813953488371;0.6114649681528661;0.0;0.2165778152851821;0.3055555555555555;0
0.8372093023255813;0.5859872611464993;0.0;0.2152398987300084;0.2777777777777777;0
